epoch,accuracy,loss
0.0,0.59375,0.6925317049026489
0.0018281535648994515,0.5,0.7125946879386902
0.003656307129798903,0.25,0.8429250121116638
0.005484460694698354,0.46875,0.7255207896232605
0.007312614259597806,0.625,0.688326358795166
0.009140767824497258,0.5,0.7114114761352539
0.010968921389396709,0.3125,0.8169360160827637
0.012797074954296161,0.5,0.7079823613166809
0.014625228519195612,0.59375,0.6769536733627319
0.016453382084095063,0.625,0.6712631583213806
0.018281535648994516,0.46875,0.6956924796104431
0.02010968921389397,0.5,0.6943981051445007
0.021937842778793418,0.46875,0.688765287399292
0.02376599634369287,0.53125,0.6899343729019165
0.025594149908592323,0.46875,0.6961135864257812
0.027422303473491772,0.65625,0.6806544065475464
0.029250457038391225,0.46875,0.7070592641830444
0.031078610603290677,0.59375,0.681121826171875
0.03290676416819013,0.59375,0.6919350624084473
0.03473491773308958,0.5,0.6949374675750732
0.03656307129798903,0.5625,0.6787888407707214
0.038391224862888484,0.46875,0.6877832412719727
0.04021937842778794,0.34375,0.6939618587493896
0.04204753199268738,0.625,0.6793362498283386
0.043875685557586835,0.5,0.6840344667434692
0.04570383912248629,0.3125,0.7385000586509705
0.04753199268738574,0.625,0.6639760732650757
0.04936014625228519,0.59375,0.6447346210479736
0.051188299817184646,0.46875,0.7031409740447998
0.05301645338208409,0.46875,0.7125168442726135
0.054844606946983544,0.40625,0.6907543540000916
0.056672760511883,0.625,0.6550138592720032
0.05850091407678245,0.46875,0.6809481978416443
0.0603290676416819,0.59375,0.6752106547355652
0.062157221206581355,0.4375,0.6909586191177368
0.06398537477148081,0.6875,0.647322416305542
0.06581352833638025,0.59375,0.6438208222389221
0.06764168190127971,0.59375,0.6444354057312012
0.06946983546617916,0.65625,0.626059353351593
0.0712979890310786,0.6875,0.5785166025161743
0.07312614259597806,0.4375,0.8636248111724854
0.07495429616087751,0.53125,0.7225218415260315
0.07678244972577697,0.65625,0.579426646232605
0.07861060329067641,0.65625,0.5667915344238281
0.08043875685557587,0.5625,0.7269636988639832
0.08226691042047532,0.71875,0.5836729407310486
0.08409506398537477,0.46875,0.7422353625297546
0.08592321755027423,0.625,0.6307821273803711
0.08775137111517367,0.625,0.6357254981994629
0.08957952468007313,0.78125,0.5653399229049683
0.09140767824497258,0.625,0.5935257077217102
0.09323583180987204,0.71875,0.5876458883285522
0.09506398537477148,0.65625,0.654357373714447
0.09689213893967093,0.875,0.5087844729423523
0.09872029250457039,0.90625,0.5488705635070801
0.10054844606946983,0.8125,0.5872659683227539
0.10237659963436929,0.71875,0.574679970741272
0.10420475319926874,0.6875,0.6038703322410583
0.10603290676416818,0.6875,0.5728179216384888
0.10786106032906764,0.65625,0.5983496308326721
0.10968921389396709,0.71875,0.6083895564079285
0.11151736745886655,0.875,0.48015666007995605
0.113345521023766,0.71875,0.5589823126792908
0.11517367458866545,0.59375,0.6441993713378906
0.1170018281535649,0.53125,0.6863687634468079
0.11882998171846434,0.6875,0.6146216988563538
0.1206581352833638,0.78125,0.5933355093002319
0.12248628884826325,0.6875,0.5909299850463867
0.12431444241316271,0.84375,0.5168606638908386
0.12614259597806216,0.71875,0.5997968912124634
0.12797074954296161,0.75,0.586995005607605
0.12979890310786105,0.65625,0.6171593070030212
0.1316270566727605,0.625,0.6322923898696899
0.13345521023765997,0.75,0.560375988483429
0.13528336380255943,0.75,0.603821873664856
0.13711151736745886,0.6875,0.6127753853797913
0.13893967093235832,0.78125,0.5017657279968262
0.14076782449725778,0.71875,0.5773998498916626
0.1425959780621572,0.84375,0.5483336448669434
0.14442413162705667,0.75,0.56203293800354
0.14625228519195613,0.78125,0.5534589886665344
0.1480804387568556,0.71875,0.5699297785758972
0.14990859232175502,0.875,0.46697643399238586
0.15173674588665448,0.8125,0.4723135828971863
0.15356489945155394,0.71875,0.5905411839485168
0.15539305301645337,0.8125,0.51510089635849
0.15722120658135283,0.71875,0.6233010292053223
0.1590493601462523,0.71875,0.5972962975502014
0.16087751371115175,0.875,0.47518259286880493
0.16270566727605118,0.78125,0.4886767268180847
0.16453382084095064,0.90625,0.46206560730934143
0.1663619744058501,0.71875,0.5566502213478088
0.16819012797074953,0.78125,0.4912625253200531
0.170018281535649,0.78125,0.5101129412651062
0.17184643510054845,0.71875,0.5528022050857544
0.1736745886654479,0.875,0.43821683526039124
0.17550274223034734,0.53125,0.6870447397232056
0.1773308957952468,0.4375,0.702756404876709
0.17915904936014626,0.625,0.6589158177375793
0.1809872029250457,0.78125,0.546792209148407
0.18281535648994515,0.6875,0.5743853449821472
0.1846435100548446,0.8125,0.4853818118572235
0.18647166361974407,0.9375,0.46197575330734253
0.1882998171846435,0.71875,0.5876699090003967
0.19012797074954296,0.6875,0.553743839263916
0.19195612431444242,0.78125,0.5537421703338623
0.19378427787934185,0.9375,0.43041694164276123
0.1956124314442413,0.90625,0.3927333354949951
0.19744058500914077,0.9375,0.39483702182769775
0.19926873857404023,0.875,0.4404866099357605
0.20109689213893966,0.84375,0.49606120586395264
0.20292504570383912,0.84375,0.4653116762638092
0.20475319926873858,0.78125,0.5449010729789734
0.20658135283363802,0.84375,0.44621342420578003
0.20840950639853748,0.84375,0.5104016661643982
0.21023765996343693,0.78125,0.5132610201835632
0.21206581352833637,0.71875,0.5606586933135986
0.21389396709323583,0.90625,0.4489796757698059
0.21572212065813529,0.8125,0.5146549940109253
0.21755027422303475,0.84375,0.43509843945503235
0.21937842778793418,0.71875,0.5895127654075623
0.22120658135283364,0.6875,0.5622475147247314
0.2230347349177331,0.84375,0.43462318181991577
0.22486288848263253,0.90625,0.42650097608566284
0.226691042047532,0.90625,0.39423325657844543
0.22851919561243145,0.5625,0.6564705967903137
0.2303473491773309,0.71875,0.5497521758079529
0.23217550274223034,0.84375,0.4815732538700104
0.2340036563071298,0.875,0.4722028076648712
0.23583180987202926,0.8125,0.46904945373535156
0.2376599634369287,0.8125,0.4837663471698761
0.23948811700182815,0.75,0.5501400828361511
0.2413162705667276,0.8125,0.5117883682250977
0.24314442413162707,0.875,0.45342883467674255
0.2449725776965265,0.78125,0.4858132600784302
0.24680073126142596,0.78125,0.49812060594558716
0.24862888482632542,0.84375,0.4793471097946167
0.25045703839122485,0.75,0.5281838774681091
0.2522851919561243,0.90625,0.3866400122642517
0.25411334552102377,0.84375,0.44637173414230347
0.25594149908592323,0.78125,0.5236188173294067
0.2577696526508227,0.84375,0.5032335519790649
0.2595978062157221,0.8125,0.48720717430114746
0.26142595978062155,0.875,0.44592389464378357
0.263254113345521,0.71875,0.613044261932373
0.26508226691042047,0.65625,0.6420328617095947
0.26691042047531993,0.75,0.5452988743782043
0.2687385740402194,0.75,0.5345461964607239
0.27056672760511885,0.6875,0.5741048455238342
0.27239488117001825,0.71875,0.5561819076538086
0.2742230347349177,1.0,0.3318325877189636
0.2760511882998172,0.84375,0.4404126703739166
0.27787934186471663,0.875,0.49309125542640686
0.2797074954296161,0.71875,0.5179976224899292
0.28153564899451555,0.84375,0.46736258268356323
0.283363802559415,0.9375,0.42483192682266235
0.2851919561243144,0.78125,0.5105657577514648
0.2870201096892139,0.875,0.43502405285835266
0.28884826325411334,0.84375,0.49847573041915894
0.2906764168190128,0.9375,0.4091168940067291
0.29250457038391225,0.78125,0.4951925575733185
0.2943327239488117,0.65625,0.5781058073043823
0.2961608775137112,0.84375,0.49880272150039673
0.2979890310786106,0.78125,0.49438726902008057
0.29981718464351004,0.8125,0.47307372093200684
0.3016453382084095,0.9375,0.39128342270851135
0.30347349177330896,0.71875,0.5246958136558533
0.3053016453382084,0.84375,0.48140525817871094
0.3071297989031079,0.875,0.4546195864677429
0.30895795246800734,0.78125,0.546672523021698
0.31078610603290674,0.78125,0.5151625871658325
0.3126142595978062,0.84375,0.45192405581474304
0.31444241316270566,0.84375,0.4914242625236511
0.3162705667276051,0.84375,0.44792407751083374
0.3180987202925046,0.78125,0.5383420586585999
0.31992687385740404,0.6875,0.5926227569580078
0.3217550274223035,0.84375,0.4570842981338501
0.3235831809872029,0.65625,0.5969496369361877
0.32541133455210236,0.84375,0.49613073468208313
0.3272394881170018,0.71875,0.5516505241394043
0.3290676416819013,0.875,0.42544814944267273
0.33089579524680074,0.71875,0.5077193975448608
0.3327239488117002,0.8125,0.472478449344635
0.33455210237659966,0.78125,0.5093073844909668
0.33638025594149906,0.84375,0.4652952551841736
0.3382084095063985,0.84375,0.4380355775356293
0.340036563071298,0.78125,0.534501314163208
0.34186471663619744,0.75,0.5410656929016113
0.3436928702010969,0.8125,0.44445112347602844
0.34552102376599636,0.78125,0.5224598050117493
0.3473491773308958,0.84375,0.4967299997806549
0.3491773308957952,0.8125,0.4689928889274597
0.3510054844606947,0.75,0.564458966255188
0.35283363802559414,0.71875,0.5664053559303284
0.3546617915904936,0.8125,0.5170128345489502
0.35648994515539306,0.90625,0.4321877956390381
0.3583180987202925,0.84375,0.4762844741344452
0.360146252285192,0.8125,0.5312024354934692
0.3619744058500914,0.78125,0.5345324277877808
0.36380255941499084,0.8125,0.4758448302745819
0.3656307129798903,0.9375,0.3687816858291626
0.36745886654478976,0.875,0.4879588484764099
0.3692870201096892,0.84375,0.490751713514328
0.3711151736745887,0.78125,0.500476062297821
0.37294332723948814,0.9375,0.3899533450603485
0.37477148080438755,0.875,0.4292660355567932
0.376599634369287,0.8125,0.4626563787460327
0.37842778793418647,0.8125,0.47184568643569946
0.3802559414990859,0.78125,0.45478272438049316
0.3820840950639854,0.8125,0.4846835434436798
0.38391224862888484,0.71875,0.5791060328483582
0.3857404021937843,0.8125,0.43930038809776306
0.3875685557586837,0.78125,0.4724992513656616
0.38939670932358317,0.78125,0.5153728127479553
0.3912248628884826,0.8125,0.5073361992835999
0.3930530164533821,0.8125,0.47344163060188293
0.39488117001828155,0.90625,0.42152711749076843
0.396709323583181,0.90625,0.3726280629634857
0.39853747714808047,0.875,0.4697629511356354
0.40036563071297987,0.78125,0.4562143087387085
0.40219378427787933,0.78125,0.5241314768791199
0.4040219378427788,0.875,0.4244675636291504
0.40585009140767825,0.90625,0.3944746255874634
0.4076782449725777,0.8125,0.4596560299396515
0.40950639853747717,0.90625,0.41206875443458557
0.4113345521023766,0.8125,0.4996892511844635
0.41316270566727603,0.78125,0.5035393834114075
0.4149908592321755,0.84375,0.4759828448295593
0.41681901279707495,0.8125,0.515033483505249
0.4186471663619744,0.84375,0.4700723886489868
0.42047531992687387,0.875,0.41754382848739624
0.42230347349177333,0.90625,0.43404892086982727
0.42413162705667273,0.875,0.43886077404022217
0.4259597806215722,0.8125,0.4791686236858368
0.42778793418647165,0.65625,0.6231815814971924
0.4296160877513711,0.90625,0.443758100271225
0.43144424131627057,0.6875,0.5261482000350952
0.43327239488117003,0.75,0.5739806294441223
0.4351005484460695,0.75,0.5483745336532593
0.4369287020109689,0.90625,0.4479071795940399
0.43875685557586835,0.90625,0.40265321731567383
0.4405850091407678,0.8125,0.45589202642440796
0.4424131627056673,0.875,0.44659796357154846
0.44424131627056673,0.84375,0.4504241943359375
0.4460694698354662,0.9375,0.4000590443611145
0.44789762340036565,0.78125,0.5440617799758911
0.44972577696526506,0.90625,0.396179735660553
0.4515539305301645,0.75,0.541050374507904
0.453382084095064,0.90625,0.4116801619529724
0.45521023765996343,0.875,0.44720202684402466
0.4570383912248629,0.84375,0.4360322952270508
0.45886654478976235,0.8125,0.4798831641674042
0.4606946983546618,0.8125,0.5053814053535461
0.4625228519195612,0.8125,0.4484216868877411
0.4643510054844607,0.8125,0.49707335233688354
0.46617915904936014,0.9375,0.3644833564758301
0.4680073126142596,0.75,0.5061966180801392
0.46983546617915906,0.71875,0.5184301137924194
0.4716636197440585,0.84375,0.4523128867149353
0.473491773308958,0.90625,0.41111287474632263
0.4753199268738574,0.78125,0.5288756489753723
0.47714808043875684,0.8125,0.5152504444122314
0.4789762340036563,0.8125,0.49276021122932434
0.48080438756855576,0.90625,0.4515860974788666
0.4826325411334552,0.8125,0.4857373833656311
0.4844606946983547,0.90625,0.45143547654151917
0.48628884826325414,0.75,0.5691390633583069
0.48811700182815354,0.78125,0.5024065971374512
0.489945155393053,0.78125,0.5073211789131165
0.49177330895795246,0.90625,0.40833204984664917
0.4936014625228519,0.84375,0.44769757986068726
0.4954296160877514,0.78125,0.5301172733306885
0.49725776965265084,0.90625,0.4410935342311859
0.4990859232175503,0.90625,0.4011826515197754
0.5009140767824497,0.78125,0.5185547471046448
0.5027422303473492,0.875,0.47106993198394775
0.5045703839122486,0.75,0.5497584939002991
0.506398537477148,0.8125,0.5092596411705017
0.5082266910420475,0.6875,0.563362717628479
0.5100548446069469,0.78125,0.5176202654838562
0.5118829981718465,0.90625,0.43687704205513
0.5137111517367459,0.8125,0.49006831645965576
0.5155393053016454,0.78125,0.47259047627449036
0.5173674588665448,0.75,0.5286185145378113
0.5191956124314442,0.875,0.40638500452041626
0.5210237659963437,0.875,0.456193745136261
0.5228519195612431,0.78125,0.4751887023448944
0.5246800731261426,0.875,0.4332773983478546
0.526508226691042,0.75,0.49612677097320557
0.5283363802559415,0.9375,0.3751656115055084
0.5301645338208409,0.8125,0.47896063327789307
0.5319926873857403,0.8125,0.5260483622550964
0.5338208409506399,0.75,0.5248091816902161
0.5356489945155393,0.875,0.465690553188324
0.5374771480804388,0.875,0.4111350178718567
0.5393053016453382,0.90625,0.45097702741622925
0.5411334552102377,0.71875,0.5696367025375366
0.5429616087751371,0.90625,0.41408199071884155
0.5447897623400365,0.9375,0.36967286467552185
0.546617915904936,0.84375,0.4305078685283661
0.5484460694698354,0.78125,0.4668301045894623
0.5502742230347349,0.71875,0.5479961037635803
0.5521023765996343,0.8125,0.46594423055648804
0.5539305301645339,0.84375,0.4926421046257019
0.5557586837294333,0.78125,0.46983474493026733
0.5575868372943327,0.8125,0.500759482383728
0.5594149908592322,0.8125,0.4828638732433319
0.5612431444241316,0.8125,0.4550231397151947
0.5630712979890311,0.8125,0.48045992851257324
0.5648994515539305,0.90625,0.40905800461769104
0.56672760511883,0.875,0.4497063457965851
0.5685557586837294,0.90625,0.43538233637809753
0.5703839122486288,0.84375,0.4607870876789093
0.5722120658135283,0.78125,0.48959797620773315
0.5740402193784278,0.84375,0.4397090673446655
0.5758683729433273,0.875,0.45021867752075195
0.5776965265082267,0.84375,0.4365275502204895
0.5795246800731262,0.875,0.42382490634918213
0.5813528336380256,0.84375,0.5288379788398743
0.583180987202925,0.8125,0.5066000819206238
0.5850091407678245,0.90625,0.42100897431373596
0.5868372943327239,0.8125,0.4379926025867462
0.5886654478976234,0.90625,0.466087281703949
0.5904936014625228,0.90625,0.43174296617507935
0.5923217550274223,0.8125,0.44815292954444885
0.5941499085923218,0.84375,0.4419451951980591
0.5959780621572212,0.8125,0.5013517737388611
0.5978062157221207,0.8125,0.49368616938591003
0.5996343692870201,0.84375,0.45267316699028015
0.6014625228519196,0.8125,0.49139273166656494
0.603290676416819,0.75,0.5682090520858765
0.6051188299817185,0.71875,0.5428034067153931
0.6069469835466179,1.0,0.32780903577804565
0.6087751371115173,0.84375,0.4417911767959595
0.6106032906764168,0.8125,0.4855442941188812
0.6124314442413162,0.71875,0.597194254398346
0.6142595978062158,0.875,0.41002726554870605
0.6160877513711152,0.90625,0.4212089478969574
0.6179159049360147,0.84375,0.42454713582992554
0.6197440585009141,0.9375,0.39582109451293945
0.6215722120658135,0.84375,0.46583065390586853
0.623400365630713,0.84375,0.45175701379776
0.6252285191956124,0.75,0.48902514576911926
0.6270566727605119,0.875,0.42868152260780334
0.6288848263254113,0.75,0.5472912788391113
0.6307129798903108,0.84375,0.44838303327560425
0.6325411334552102,0.75,0.5308398604393005
0.6343692870201096,0.875,0.40705204010009766
0.6361974405850092,0.90625,0.41087958216667175
0.6380255941499086,0.875,0.41301169991493225
0.6398537477148081,0.84375,0.49426767230033875
0.6416819012797075,0.78125,0.4975960850715637
0.643510054844607,0.84375,0.44881755113601685
0.6453382084095064,0.96875,0.3631722033023834
0.6471663619744058,0.84375,0.4524778127670288
0.6489945155393053,0.71875,0.5434911251068115
0.6508226691042047,0.8125,0.4982972741127014
0.6526508226691042,0.71875,0.5917021632194519
0.6544789762340036,0.90625,0.39527368545532227
0.6563071297989032,0.8125,0.47681087255477905
0.6581352833638026,0.84375,0.45309725403785706
0.659963436928702,0.875,0.4464261531829834
0.6617915904936015,0.84375,0.4565240144729614
0.6636197440585009,0.78125,0.5093082785606384
0.6654478976234004,0.875,0.43966561555862427
0.6672760511882998,0.90625,0.418708473443985
0.6691042047531993,0.875,0.46835002303123474
0.6709323583180987,0.84375,0.4524141550064087
0.6727605118829981,0.84375,0.4770941734313965
0.6745886654478976,0.875,0.47463473677635193
0.676416819012797,0.75,0.5246124267578125
0.6782449725776966,0.75,0.5061858296394348
0.680073126142596,0.8125,0.44391924142837524
0.6819012797074955,0.78125,0.48905614018440247
0.6837294332723949,0.96875,0.33842769265174866
0.6855575868372943,0.78125,0.46596387028694153
0.6873857404021938,0.8125,0.44688716530799866
0.6892138939670932,0.75,0.5169586539268494
0.6910420475319927,0.90625,0.4220304489135742
0.6928702010968921,0.90625,0.43173840641975403
0.6946983546617916,0.90625,0.3988737165927887
0.696526508226691,0.8125,0.4762252867221832
0.6983546617915904,0.71875,0.5392996072769165
0.70018281535649,0.875,0.4934700131416321
0.7020109689213894,0.75,0.5188440084457397
0.7038391224862889,0.84375,0.42243492603302
0.7056672760511883,0.90625,0.42384010553359985
0.7074954296160878,0.71875,0.5181255340576172
0.7093235831809872,0.84375,0.4558468461036682
0.7111517367458866,0.875,0.42173781991004944
0.7129798903107861,0.9375,0.4075312912464142
0.7148080438756855,0.90625,0.41300055384635925
0.716636197440585,0.75,0.5415999293327332
0.7184643510054844,0.78125,0.4473313093185425
0.720292504570384,0.84375,0.41960710287094116
0.7221206581352834,0.90625,0.3984379172325134
0.7239488117001828,0.78125,0.5029942393302917
0.7257769652650823,0.9375,0.38670584559440613
0.7276051188299817,0.875,0.4002637565135956
0.7294332723948812,0.8125,0.4554049074649811
0.7312614259597806,0.84375,0.43477943539619446
0.7330895795246801,0.78125,0.45414188504219055
0.7349177330895795,0.78125,0.49072808027267456
0.7367458866544789,0.90625,0.3954179584980011
0.7385740402193784,0.875,0.43294626474380493
0.7404021937842779,0.84375,0.44205617904663086
0.7422303473491774,0.875,0.4023052453994751
0.7440585009140768,0.8125,0.4578009247779846
0.7458866544789763,0.875,0.4786038398742676
0.7477148080438757,0.90625,0.4024466574192047
0.7495429616087751,0.875,0.4455905556678772
0.7513711151736746,0.875,0.42994779348373413
0.753199268738574,0.84375,0.4458620548248291
0.7550274223034735,0.78125,0.47545382380485535
0.7568555758683729,0.90625,0.4083552360534668
0.7586837294332724,0.8125,0.4742378890514374
0.7605118829981719,0.875,0.4198668897151947
0.7623400365630713,0.875,0.41390684247016907
0.7641681901279708,0.84375,0.4785453975200653
0.7659963436928702,0.90625,0.4066932499408722
0.7678244972577697,0.84375,0.47719478607177734
0.7696526508226691,0.875,0.45028021931648254
0.7714808043875686,0.78125,0.4827378988265991
0.773308957952468,0.75,0.5403692126274109
0.7751371115173674,0.78125,0.5131721496582031
0.7769652650822669,0.9375,0.37344890832901
0.7787934186471663,0.78125,0.4553012549877167
0.7806215722120659,0.84375,0.4753364324569702
0.7824497257769653,0.84375,0.44587624073028564
0.7842778793418648,0.78125,0.5072936415672302
0.7861060329067642,0.875,0.4416663646697998
0.7879341864716636,0.9375,0.3918960988521576
0.7897623400365631,0.875,0.43127328157424927
0.7915904936014625,0.75,0.5491690635681152
0.793418647166362,0.875,0.4162024259567261
0.7952468007312614,0.75,0.5463279485702515
0.7970749542961609,0.75,0.5249732732772827
0.7989031078610603,0.8125,0.4444917142391205
0.8007312614259597,0.9375,0.3933869004249573
0.8025594149908593,0.75,0.560977578163147
0.8043875685557587,0.84375,0.4421837627887726
0.8062157221206582,0.84375,0.4890950620174408
0.8080438756855576,0.75,0.4933871030807495
0.8098720292504571,0.90625,0.40243715047836304
0.8117001828153565,0.8125,0.5035037994384766
0.8135283363802559,0.96875,0.40321969985961914
0.8153564899451554,0.71875,0.5611446499824524
0.8171846435100548,0.96875,0.34582796692848206
0.8190127970749543,0.875,0.400035560131073
0.8208409506398537,0.8125,0.4805470407009125
0.8226691042047533,0.8125,0.456148624420166
0.8244972577696527,0.8125,0.43688905239105225
0.8263254113345521,0.96875,0.3845619857311249
0.8281535648994516,0.9375,0.36629629135131836
0.829981718464351,0.84375,0.4898620843887329
0.8318098720292505,0.875,0.4409617483615875
0.8336380255941499,0.78125,0.4912289083003998
0.8354661791590493,1.0,0.32291629910469055
0.8372943327239488,0.90625,0.4011102020740509
0.8391224862888482,0.875,0.4234515428543091
0.8409506398537477,0.78125,0.48886173963546753
0.8427787934186471,0.8125,0.5012969970703125
0.8446069469835467,0.875,0.3856894373893738
0.8464351005484461,0.90625,0.43898144364356995
0.8482632541133455,0.8125,0.5247323513031006
0.850091407678245,0.75,0.5041911602020264
0.8519195612431444,0.71875,0.5395362973213196
0.8537477148080439,0.90625,0.3842025101184845
0.8555758683729433,0.875,0.4576120972633362
0.8574040219378428,0.8125,0.5053315162658691
0.8592321755027422,0.84375,0.4225273132324219
0.8610603290676416,0.90625,0.4187944829463959
0.8628884826325411,0.9375,0.4011462926864624
0.8647166361974405,0.84375,0.48338863253593445
0.8665447897623401,0.90625,0.39972400665283203
0.8683729433272395,0.875,0.4513808488845825
0.870201096892139,0.8125,0.5343190431594849
0.8720292504570384,0.875,0.42621225118637085
0.8738574040219378,0.875,0.47733813524246216
0.8756855575868373,0.78125,0.534143328666687
0.8775137111517367,0.9375,0.40282973647117615
0.8793418647166362,0.84375,0.5053185820579529
0.8811700182815356,0.875,0.3789852559566498
0.8829981718464351,0.9375,0.39361071586608887
0.8848263254113345,0.75,0.4963783621788025
0.886654478976234,0.78125,0.5039664506912231
0.8884826325411335,0.71875,0.5406267046928406
0.8903107861060329,0.84375,0.4792915880680084
0.8921389396709324,0.875,0.47090858221054077
0.8939670932358318,0.65625,0.5952332019805908
0.8957952468007313,0.875,0.42833343148231506
0.8976234003656307,0.78125,0.5127476453781128
0.8994515539305301,0.84375,0.41748565435409546
0.9012797074954296,0.875,0.4849683344364166
0.903107861060329,0.84375,0.4097854495048523
0.9049360146252285,0.84375,0.4362589120864868
0.906764168190128,0.84375,0.47704559564590454
0.9085923217550275,0.75,0.4930207431316376
0.9104204753199269,0.875,0.4301396310329437
0.9122486288848263,0.8125,0.4829781651496887
0.9140767824497258,0.75,0.5072759389877319
0.9159049360146252,0.96875,0.352118581533432
0.9177330895795247,0.75,0.5398041009902954
0.9195612431444241,0.84375,0.46220213174819946
0.9213893967093236,0.8125,0.48063722252845764
0.923217550274223,0.8125,0.47897467017173767
0.9250457038391224,0.84375,0.45680341124534607
0.926873857404022,0.84375,0.44427430629730225
0.9287020109689214,0.96875,0.37018632888793945
0.9305301645338209,0.875,0.4265286326408386
0.9323583180987203,0.96875,0.3626810908317566
0.9341864716636198,0.75,0.5146589875221252
0.9360146252285192,0.8125,0.43386325240135193
0.9378427787934186,0.75,0.5243502855300903
0.9396709323583181,0.84375,0.45977962017059326
0.9414990859232175,0.90625,0.40849125385284424
